ProductKey,ProductName,Total,Custo
808,Contoso Rechargeable Battery E100 Grey,252209.279,130119.0
825,Contoso Reserve Pen - Tablet Pen E200 Grey,85719.91,44057.26
826,Contoso USB Data Link - direct connect adapter E600 Grey,326061.671,168736.5
840,Contoso Laptop Cooling Hub notebook fan with 4 ports USB hub M200 Gold,322759.479,149240.55
843,Contoso Bright Light battery E20 blue,554912.03,286799.49
857,Contoso Multimedia Speakers M25 White,1892253.27,876097.08
858,Contoso Wireless Notebook Optical Mouse M35 Black,200896.813,93112.74
875,Contoso Wireless Notebook Optical Mouse X205 White,177336.2675,59896.46
876,Contoso Wireless Notebook Optical Mouse X205 Blue,195184.9,66054.04
890,Contoso Bluetooth Notebook Mouse E70 Grey,851729.5,439192.7
893,SV Rechargeable Bluetooth Notebook Mouse E80 White,474770.4584,243783.76
894,SV Rechargeable Bluetooth Notebook Mouse E80 Grey,482157.627,247636.84
985,A. Datum Full Frame Digital Camera X300 Pink,5060406.12,1682358.99
1000,A. Datum Compact Digital Camera M200 Orange,2663794.53,1242101.48
1002,A. Datum Slim Digital Camera M180 Orange,1365991.16,633910.84
1017,A. Datum Ultra Compact Digital Camera M190 Green,3138113.55,1461448.8
1019,A. Datum Interchangeable lens Non-SLR Digital Camera X250 Green,5447850.4,1811049.63
1032,A. Datum All in One Digital Camera M200 Azure,881398.52,407006.6
1034,A. Datum Super-zoom Digital Camera X300 Azure,5777058.1,1925347.12
1036,A. Datum Consumer Digital Camera M300 Azure,3912645.375,1806667.8
1049,"A. Datum SLR Camera 35"" X358 Silver",6803601.0,2266535.88
1051,"A. Datum SLR Camera 35"" M358 Silver",7014791.16,3238384.05
1066,A. Datum SLR Camera M140 Pink,5946080.4,2769020.52
1068,A. Datum SLR Camera X141 Blue,2407652.31,801569.02
1083,"Contoso SLR Camera 35"" M358 Silver",7426004.74,3424304.0
1085,"Contoso SLR Camera 35"" X358 Grey",12531113.76,4170290.4
1100,Contoso SLR Camera X145 Blue,12766349.44,4251873.34
1102,Contoso SLR Camera M145 Blue,7319400.48,3376052.92
1117,"Fabrikam SLR Camera 35"" X358 Grey",9341000.538,3102844.4
1119,"Fabrikam SLR Camera 35"" M358 Grey",6058255.12,2815579.44
1134,Fabrikam SLR Camera M149 Blue,2964642.45,1377366.3
1136,Fabrikam SLR Camera X150 Orange,9074228.085,3016840.0
1149,Fabrikam Budget Movie-Maker 1/2'' 3mm E300 Black,8517104.64,4357866.5
1151,Fabrikam Budget Movie-Maker 2/3'' 17mm E100 Black,8296600.1,4243727.06
1153,Fabrikam Trendsetter 1/2'' 3mm X300 Black,21336651.99,7089805.8
1166,Fabrikam Social Videographer 1/3'' 8.5mm E200 Black,3177137.7,1639667.04
1168,Fabrikam Home and Vacation Moviemaker 1'' 25mm M400 White,10620828.0,4896476.32
1183,Fabrikam Independent filmmaker 2/3'' 17mm X100 White,22278184.0,7433283.6
1185,"Fabrikam Business Videographer 1/2"" 3mm M500 Orange",15548271.2,7178618.52
1200,Fabrikam Trendsetter 1'' 25mm X400 Grey,21328010.0,7087266.12
1202,Fabrikam Trendsetter 1/3'' 8.5mm X200 Grey,21642847.56,7185241.8
1217,Fabrikam Home and Vacation Moviemaker 1/2'' 3mm M300 Black,10568486.92,4872749.44
1219,"Fabrikam Home and Vacation Moviemaker 2/3"" 17mm M103 Blue",7707835.45,3566050.41
1234,"Fabrikam Business Videographer 1/3"" 8.5mm M380 Blue",13453572.24,6210851.92
1236,"Fabrikam Social Videographer 1"" 25mm E400 Blue",3305827.72,1705650.75
1251,Contoso Travel Charger for S-Series Battery E302 Black,1185714.348,611905.8
1253,Contoso General Carrying Case E304 Silver,344459.8839,177479.23
1266,Contoso Carrying Case E312 Silver,974788.0452,503159.85
1268,Contoso Carrying Case E312 White,940153.2752,485381.79
1270,Contoso Lens Cap Keeper E314 Pink,130950.7185,67451.16
1283,Contoso Mini Battery Charger Kit E320 White,498360.3261,257271.56
1285,Contoso Mini Battery Charger Kit E320 Silver,501374.1201,258825.84
1300,Contoso Telephoto Conversion Lens M350 Black,1233315.65,571203.06
1302,Contoso Telephoto Conversion Lens M350 Silver,1291731.15,597417.06
1317,Contoso Dual Handset Cordless Phone System  E20 Black,274741.8774,141813.64
1319,Contoso Multi-line phones M30 Black,477911.2921,220194.24
1334,Contoso Expandable 3-Handset Cordless Phone System M204 Black,770642.3532,355030.6
1336,Contoso Expandable 4-Handset Cordless Phone System M206 Black,918626.0421,423673.9
1351,Contoso 3 Handset Cordless Phone System E30 White,345704.8745,178465.28
1353,Contoso KSU-less key system M38 White,569967.8026,262756.93
1368,Contoso Expandable 2-Handset Cordless Phone System M205 White,236930.9013,109641.84
1370,Contoso Expandable1-Handset Cordless Phone System M207 White,483499.4664,223764.1
1383,Contoso Dual Handset Cordless Phone System E20 Grey,256675.7751,132459.58
1385,Contoso Multi-line phones M30 Grey,473764.126,218767.29
1387,Contoso Hybrid system M60 Grey,601938.7933,277583.92
1400,Contoso Expandable 3-Handset Cordless Phone System M204 Grey,763284.1977,352035.05
4,Contoso 2G MP3 Player E200 Silver,410420.8023,212091.0
11,Contoso 4G MP3 Player E400 Orange,1093515.717,563528.24
18,Contoso 8GB Super-Slim MP3/Video Player M800 Green,1158234.1905,533812.48
29,Contoso 32GB Video MP3 Player M3200 White,1974434.4,657416.69
36,Contoso 4GB Portable MP3 Player M450 Yellow,1018491.979,520998.0
43,Contoso 16GB New Generation MP5 Player M1650 Black,713794.4,329352.03
54,WWI 4GB Video Recording Pen X200 Red,2041139.04,682076.85
61,WWI 2GB Spy Video Recorder Pen M300 Black,639107.38,294086.92
68,NT Bluetooth Stereo Headphones E52 Yellow,510493.697,263480.3
79,NT Wireless Bluetooth Stereo Headphones E302 White,688893.0015,320612.15
86,NT Wireless Bluetooth Stereo Headphones M402 Black,811084.8834,373771.42
93,WWI Stereo Bluetooth Headphones E1000 Blue,1254278.278,646964.44
104,WWI Wireless Bluetooth Stereo Headphones M270 White,736312.8,341393.28
111,WWI Wireless Transmitter and Bluetooth Headphones X250 Black,1610065.5948,537401.04
118,"Adventure Works 20"" CRT TV E15 White",3493738.1739,1804902.75
129,"Adventure Works 20"" Analog CRT TV E45 Silver",3855124.0,1988007.12
136,"Adventure Works 20"" LCD HDTV M120 Brown",6495033.5055,2999574.27
143,"Adventure Works 15.6"" LCD TV M130W White",2909795.0036,1487494.44
154,"Adventure Works 26"" 720p LCD HDTV M140 Black",10053541.8436,4642473.72
161,"Adventure Works 52"" LCD HDTV X790W Silver",11428811.6,3821954.85
168,SV 16xDVD M310 Black,1735563.42,801294.56
179,SV 16xDVD M300 Silver,235358.2,108947.52
186,SV 8xDVD E120 Silver,1440361.618,742950.13
193,Litware Home Theater System 5.1 Channel M511 Black,9721859.76,4507874.56
204,Litware Home Theater System 7.1 Channel X711 Black,2160221.1,724571.96
211,Litware Home Theater System 5.1 Channel M510 Silver,5922545.94,2736918.9
218,Litware Home Theater System 5.1 Channel M513 Silver,13009022.78,6002723.25
229,Litware Home Theater System 2.1 Channel E212 Brown,5767550.842,2977268.8
236,Litware Home Theater System 7.1 Channel X711 Brown,2382797.4,796588.24
243,Contoso Home Theater System 4.1 Channel M1400 Black,8924007.81,4565753.92
254,Contoso Home Theater System 2.1 Channel M1210 Silver,7166162.85,3665906.88
261,Contoso Home Theater System 5.1 Channel M1530 Silver,8518630.05,3933658.62
268,Contoso Home Theater System 7.1 Channel M1700 White,19086278.82,6339678.96
279,Contoso Home Theater System 2.1 Channel E1200 Brown,5728926.71,2961299.44
286,Contoso Home Theater System 5.1 Channel M1520 Brown,3963910.05,1835137.08
293,SV Car Video LCD7W M7081 Black,10480606.78,4839063.36
304,SV Car Video LCD7W M7082 Black,11791102.47,5444229.28
311,SV Car Video TFT6.2W E6280 Silver,5608245.96,2895864.16
318,SV Car Video LCD9.2W X9280 Silver,1917430.65,648078.42
329,SV Car Video TFT6.2W E6282 Brown,5433374.98,2803278.74
336,SV Car Video LCD7W M7082 Brown,11587637.55,5343297.12
343,Fabrikam Laptop19 M9000 Black,24280404.82,8069991.56
354,Fabrikam Laptop12 M2001 Silver,8072716.203,4140845.16
361,Fabrikam Laptop13.3W M3080 Red,8301260.0,4239684.96
368,Adventure Works Laptop19W X1980 White,25499421.96,8500435.38
379,Adventure Works Laptop8.9 E0890 Silver,10212641.12,5250424.2
386,Adventure Works Laptop19W X1980 Blue,25354960.17,8456536.62
393,WWI Laptop16 M0160 Black,12974573.61,5990704.08
404,Proseware Laptop19 X910 Black,4892644.53,1627266.78
411,Proseware Laptop15 M510 White,2830188.09,1306975.04
418,Adventure Works Desktop PC1.60 ED160 Silver,10174720.5435,5214938.33
429,Adventure Works Desktop PC2.30 MD230 Brown,9154258.036,4200672.49
436,Adventure Works Desktop PC1.80 ED180 White,18736927.02,9504327.6
443,WWI Desktop PC3.0 M0300 Silver,15822092.99,7239222.43
447,WWI Desktop PC1.80 E1800 Black,8449176.747,4332198.81
454,WWI Desktop PC1.80 E1801 Brown,9990262.132,5121609.6
461,Proseware LCD24 X300 Black,1686157.2,565764.75
468,Proseware LCD19W M100 Black,3086280.41,1423148.16
465,Proseware LCD20 M200 Black,2618733.46,1210157.6
467,Proseware LCD19 E1000 Black,2466147.73,1146341.28
482,Proseware LCD19W M100 White,3060343.31,1410717.84
484,Proseware LCD17W E202 White,2482981.68,1284290.79
499,Adventure Works LCD15 E100 Black,1799562.6,929152.7
501,Adventure Works CRT17 E105 Black,1157282.05,597779.84
514,Adventure Works CRT19 E10 White,1415161.71,474413.58
516,Adventure Works CRT15 E101 White,1745792.1,585992.82
518,WWI LCD24W X300 Black,2767217.53,925950.72
531,WWI LCD22W M2003 White,5376023.24,1788736.47
533,WWI LCD20W M250 White,2692631.79,1243483.6
548,Proseware Screen 100in M1609 Black,3833464.7,1785668.06
550,Proseware Screen 80in E1010 Black,2281536.77,1176472.47
565,Proseware Projector 720p LCD56 Silver,13428922.38,6193184.48
567,Proseware Projector 480p LCD12 Silver,5210104.95,2664235.0
582,Contoso Screen 113in M251 Black,2835001.39,1310512.5
584,Contoso Screen 100in E010 Black,3519396.6,1181634.45
599,Contoso Projector 1080p X980 Silver,46779948.9,15565738.98
601,Contoso Projector 720p M620 Silver,13665247.29,6305367.04
616,WWI Projector 480p DLP12 Black,10397228.87,5313144.0
618,WWI Screen 113in M1610 Black,2811245.84,934631.1
631,WWI Screen 100in M1609 White,3749847.6,1747400.0
633,WWI Projector 1080p LCD86 Silver,11063070.45,3710654.4
635,WWI Projector 720p LCD56 Silver,13375602.66,6161361.92
648,Proseware Fax Machine E100 Black,1652429.57,853130.4
650,Proseware Ink Jet Fax Machine E100 Black,1532040.12,790627.6
665,Proseware Photo Inkjet Printer E290 Black,1745876.88,899600.0
667,Proseware Office Jet Wireless All-in-One Inkjet Printer M600 Black,4062990.4,1875309.68
682,Proseware All-In-One Photo Printer M200 Grey,2860936.8,1320657.18
684,Proseware Ink Jet Instant PDF Sheet-Fed Scanner M300 Grey,3212448.0,1483446.38
699,Proseware 23ppm Laser Printer with Wireless and Wired Network Interfaces M680 Grey,4198139.68,1935271.36
701,Proseware Ink Jet All in one M300 White,3692361.01,1704011.0
716,Proseware High Speed Laser M2000 White,4269077.89,1417893.75
718,"Proseware Color Ink jet Fax, Copier, Phone M250 White",3403372.74,1570252.0
733,"Proseware Desk Jet All-in-One Printer, Scanner, Copier M350 Green",3435812.7,1583334.06
735,Proseware High Speed Laser M2000 Green,852011.49,283301.75
748,Contoso Education Supplies Bundle E200 Black,257986.755,133238.08
750,Contoso Education Essentials Bundle M300 Black,194385.105,89790.39
752,Contoso Power Inverter - DC to AC power inverter E900 Black,182282.485,94113.8
765,Contoso Lens cap E80 Black,211879.478,108875.1
767,Contoso USB Optical Mouse E200 Black,320370.12,165402.3
782,Contoso Mouse Lock Bundle E200 White,242622.7825,125301.0
784,Contoso Laptop Starter Bundle M200 White,207947.85,95899.65
799,Contoso Leather Case - case for digital photo camera X20 White,356468.595,118913.9
801,Contoso Battery charger - bike E200 White,406748.836,210216.65
816,Contoso Desktop Alternative Bundle E200 Grey,239379.055,123522.94
818,Contoso Smart Battery M901 Grey,230399.28,106487.7
833,Contoso ADSL Modem Splitter/Filter X 1 E100 Grey,163425.568,84160.34
835,Contoso ADSL Modem Splitter/Filter X 3 E300 Grey,330503.33,169857.06
850,Contoso Laptop Keyboard X105 Black,2018477.002,672894.0
852,Contoso Laptop Keyboard X105 Brown,1961029.082,655299.0
865,Contoso Optical USB Mouse M45 Grey,957320.9332,441704.2
867,Contoso Wireless Laser Mouse M55 White,467135.6568,216091.47
869,Contoso Wireless Laser Mouse M55 Silver,1478350.4769,681269.16
882,Contoso Optical Wheel OEM PS/2 Mouse E60 Silver,264740.45,136929.39
884,Contoso Bluetooth Notebook Mouse X305 White,746787.0,250935.3
899,SV Keyboard E10 Silver,922679.12,476211.33
901,SV Keyboard E10 Black,853301.24,440794.36
916,SV 500GB USB 2.0 Portable External Hard Drive X405 Blue,467565.9,156993.57
918,SV 500GB USB 2.0 Portable External Hard Drive X405 Black,509076.0,170575.56
933,SV 2GB Laptop memory E800 White,1085757.2,560239.2
935,SV 4GB Laptop Memory M65 Yellow,1295535.22,597628.5
950,A. Datum Super-zoom Digital Camera X300 Black,2966349.1,991449.52
952,A. Datum Consumer Digital Camera M300 Black,3881867.085,1791820.8
967,A. Datum Advanced Digital Camera M300 Grey,3818974.185,1761771.0
969,A. Datum SLR-like Digital Camera M400 Grey,1009841.03,468596.25
982,A. Datum Bridge Digital Camera M300 Pink,4050741.639,1869412.5
984,A. Datum Point Shoot Digital Camera M500 Pink,4088072.34,1885736.55
986,A. Datum Compact Digital Camera M200 Silver,2575656.57,1198323.32
999,A. Datum Full Frame Digital Camera X300 Silver,985739.37,327777.99
1001,A. Datum Rangefinder Digital Camera X200 Orange,4333074.0,1440691.18
1016,A. Datum Slim Digital Camera M180 Green,2306506.0,1070175.44
1018,A. Datum All in One Digital Camera M200 Green,4043650.64,1865072.3
1033,A. Datum Interchangeable lens Non-SLR Digital Camera X250 Azure,5737330.6,1908008.31
1035,A. Datum Consumer Digital Camera E100 Azure,5721741.67,2929523.74
1050,A. Datum SLR Camera M136 Silver,5949081.84,2769307.48
1052,A. Datum SLR Camera X137 Grey,12968052.9,4308112.12
1067,"A. Datum SLR Camera 35"" M358 Pink",7071963.86,3260455.11
1069,"A. Datum SLR Camera 35"" X358 Blue",13251220.92,4404685.38
1084,Contoso SLR Camera X143 Grey,13933838.86,4641240.55
1086,Contoso SLR Camera M143 Grey,5754820.32,2675073.0
1099,"Contoso SLR Camera 35"" M358 Pink",7798077.72,3602104.4
1101,"Contoso SLR Camera 35"" X358 Blue",2920519.68,977458.86
1103,"Contoso SLR Camera 35"" M358 Blue",6433195.56,2972394.65
1116,Fabrikam SLR Camera X147 Grey,13439091.0,4469321.8
1118,Fabrikam SLR Camera M147 Grey,7105746.46,3281143.17
1133,"Fabrikam SLR Camera 35"" X358 Blue",9507040.068,3158629.12
1135,"Fabrikam SLR Camera 35"" M358 Blue",6334313.04,2951938.8
1150,Fabrikam Budget Movie-Maker 1/3'' 8.5mm E200 Black,8199951.42,4192685.86
1152,"Fabrikam Trendsetter 1"" 25mm X400 Blue",20702310.0,6883835.64
1167,Fabrikam Social Videographer 2/3'' 17mm E100 Black,2922328.0,1504884.93
1169,Fabrikam Home and Vacation Moviemaker 1/2'' 3mm M300 White,9912131.6,4569215.4
1184,Fabrikam Business Videographer 1'' 25mm M600 White,16743214.0,7710835.2
1186,"Fabrikam Business Videographer 1/3"" 8.5mm M380 Orange",15515862.0,7162933.76
1201,Fabrikam Trendsetter 1/2'' 3mm X300 Grey,21196342.44,7059354.72
1203,Fabrikam Trendsetter 2/3'' 17mm X100 Grey,20801548.6,6912325.41
1216,Fabrikam Home and Vacation Moviemaker 1'' 25mm M400 Black,10043820.2,4639757.76
1218,Fabrikam Home and Vacation Moviemaker 1/3'' 8.5mm M200 Black,10345763.34,4788418.19
1220,Fabrikam Budget Moviemaker 1'' 25mm E400 Black,4803937.36,2456951.28
1233,"Fabrikam Business Videographer 1/2"" 3mm M500 Blue",3961527.22,1832262.88
1235,"Fabrikam Business Videographer 2/3"" 17mm M280 Blue",16710147.38,7699692.6
1250,Contoso Travel Charger for S-Series Battery E302 Silver,1190581.3367,614810.9
1252,Contoso Travel Charger for S-Series Battery E302 White,1201197.767,619673.12
1267,Contoso Carrying Case E312 Pink,977144.6584,504815.4
1269,Contoso Carrying Case E312 Blue,995455.498,514035.54
1284,Contoso Mini Battery Charger Kit E320 Black,497089.5846,256354.28
1286,Contoso Genuine Leather Grip Belt E322 Black,1396612.1642,719337.92
1301,Contoso Telephoto Conversion Lens M350 White,1237309.45,572295.31
1303,Contoso Telephoto Conversion Lens M350 Blue,1187118.1,549401.75
1318,Contoso 3 Handset Cordless Phone System  E30 Black,324831.1304,167848.12
1320,Contoso KSU-less key system M38 Black,586560.9847,270662.1
1333,Contoso 4-Line Corded Cordless Telephone M203 Black,101470.642,46935.98
1335,Contoso Expandable 2-Handset Cordless Phone System M205 Black,231917.6007,107276.4
1350,Contoso Dual Handset Cordless Phone System E20 White,251285.3148,129818.2
889,Contoso Bluetooth Notebook Mouse E70 Silver,900124.5,464453.29
896,SV Keyboard E90 White,825252.8973,426217.12
898,SV Keyboard E90 Grey,784255.2588,404745.6
921,SV USB Data Cable E600 Silver,16490.2425,8417.76
923,SV USB Sync Charge Cable E700 Blue,26953.1968,13781.45
928,SV 512MB Laptop memory E800 Silver,672525.1203,347327.86
930,SV 512MB Laptop memory E800 Yellow,697759.9761,360360.02
953,A. Datum Advanced Digital Camera M300 Black,4103237.84,1894391.4
955,A. Datum SLR-like Digital Camera M400 Black,4303578.323,1984856.0
962,A. Datum All in One Digital Camera M200 Grey,4086728.96,1888586.7
964,A. Datum Super-zoom Digital Camera X300 Grey,5818038.0,1935435.52
987,A. Datum Rangefinder Digital Camera X200 Silver,3969276.0,1320628.06
989,A. Datum Ultra Compact Digital Camera M190 Silver,3167178.3,1475410.72
996,A. Datum Bridge Digital Camera M300 Silver,1024034.445,474014.25
998,A. Datum Point Shoot Digital Camera M500 Silver,2088428.76,962944.8
1021,A. Datum Consumer Digital Camera E100 Green,5764186.72,2946714.94
1023,A. Datum Advanced Digital Camera M300 Green,4140721.065,1908866.96
1028,A. Datum Compact Digital Camera M200 Azure,2494524.6,1161366.96
1030,A. Datum Slim Digital Camera M180 Azure,2892070.96,1346907.4
1053,"A. Datum SLR Camera 35"" X358 Grey",11590232.64,3849448.38
1055,"A. Datum SLR Camera 35"" M358 Grey",7406631.18,3422413.17
1057,"A. Datum SLR Camera 35"" X358 Silver Grey",12614105.28,4195643.52
1062,A. Datum SLR Camera M139 Gold,3096206.88,1436521.76
1064,A. Datum SLR Camera X140 Pink,5561947.71,1848678.26
1087,"Contoso SLR Camera 35"" M358 Grey",7513707.58,3466613.91
1089,"Contoso SLR Camera 35"" X358 Silver Grey",12020726.0,3991133.52
1096,Contoso SLR Camera X145 Pink,12283905.92,4091899.38
1098,Contoso SLR Camera M145 Pink,1511820.52,698112.98
1121,"Fabrikam SLR Camera 35"" X358 Silver Grey",9010945.446,3000957.8
1123,"Fabrikam SLR Camera 35"" M358 Silver Grey",6491713.68,3021325.2
1130,Fabrikam SLR Camera M149 Pink,4673426.56,2162651.4
1132,Fabrikam SLR Camera X149 Blue,13013754.93,4328055.16
1155,Fabrikam Trendsetter 2/3'' 17mm X100 Black,20710653.6,6877908.27
1157,"Fabrikam Independent Filmmaker 1/2"" 3mm X300 Orange",21542352.0,7189611.66
1162,Fabrikam Business Videographer 1/3'' 8.5mm M380 Black,15988191.2,7374911.04
1164,Fabrikam Social videographer 1'' 25mm E400 Black,3404849.4,1756844.88
1187,"Fabrikam Business Videographer 2/3"" 17mm M280 Orange",15171361.0,6987370.88
1189,"Fabrikam Social Videographer 1/2"" 3mm E300 Orange",3203998.5,1653316.92
1196,Fabrikam Budget Moviemaker 1'' 25mm E400 Grey,8856838.94,4529983.25
1198,Fabrikam Budget Moviemaker 1/3'' 8.5mm E200 Grey,8233073.91,4206725.04
1221,Fabrikam Budget Moviemaker 1/2'' 3mm E300 Black,10563434.88,5406525.74
1223,Fabrikam Budget Moviemaker 2/3'' 17mm E100 Black,9315524.4,4761928.6
1230,"Fabrikam Independent Filmmaker 1/3"" 8.5mm X200 Blue",22854466.8,7648915.88
1232,Fabrikam Business Videographer 1'' 25mm M600 Black,17793468.72,8211302.88
1255,Contoso General Carrying Case E304 White,345278.8742,178039.68
1257,Contoso Cyber Shot Digital Cameras Adapter E306 Pink,412694.8005,212382.24
1262,Contoso Multi-Use Terminal Cable E308 Black,686248.4673,354360.54
1264,Contoso Rechargeable Battery Pack E310 Black,584960.3223,300711.04
1287,Contoso Genuine Leather Grip Belt E322 White,1424981.8066,734168.4
1289,Contoso Genuine Leather Grip Belt E322 Grey,1433069.3696,737826.32
1291,Contoso Macro Zoom Lens X300 White,705535.44,237191.85
1296,Contoso USB Cable M250 Black,571049.25,263798.5
1298,Contoso USB Cable M250 Yellow,537638.75,248216.0
1321,Contoso Hybrid system M60 Black,634538.918,292913.42
1323,Contoso 4 Handset Cordless Phone System M86 Black,761204.6955,350893.1
1330,Contoso Expandable Cordless Phone System M008 Black,506071.7431,233459.59
1332,Contoso 2-Line Corded Cordless Telephone M202 Black,607976.5406,280249.92
939,SV Wireless LAN PCI Network Card Adapter E901 Black,1531920.06,786675.89
946,A. Datum Slim Digital Camera M180 Black,2832326.32,1317369.36
948,A. Datum All in One Digital Camera M200 Black,4037721.12,1860663.35
971,A. Datum Full Frame Digital Camera X300 Grey,4420422.93,1466620.92
973,A. Datum Rangefinder Digital Camera X200 Pink,4422228.0,1469713.06
978,A. Datum Super-zoom Digital Camera X300 Pink,6065263.0,2020178.08
980,A. Datum Consumer Digital Camera M300 Pink,3978290.475,1836701.16
1003,A. Datum Ultra Compact Digital Camera M190 Orange,3234367.95,1505003.92
1005,A. Datum Interchangeable lens Non-SLR Digital Camera X250 Orange,5995752.28,1998751.69
1012,A. Datum Point Shoot Digital Camera M500 Orange,4165110.18,1922520.75
1014,A. Datum Compact Digital Camera M200 Green,2513211.54,1169434.48
1037,A. Datum Advanced Digital Camera M300 Azure,3523146.055,1622302.88
1039,A. Datum SLR-like Digital Camera M400 Azure,4113729.312,1898924.05
1046,A. Datum SLR Camera M135 Black,6302715.12,2936318.2
1048,A. Datum SLR Camera X136 Silver,9216970.07,3070181.94
1071,"A. Datum SLR Camera 35"" M358 Blue",7322952.52,3377027.61
1073,"A. Datum SLR Camera 35"" X358 Orange",12638042.76,4200319.2
1078,Contoso SLR Camera M142 Black,6237192.38,2903306.4
1080,Contoso SLR Camera X143 Silver,12866608.1,4286806.87
1082,Contoso SLR Camera M143 Silver,4894056.48,2273008.2
1105,"Contoso SLR Camera 35"" X358 Orange",12272401.12,4082970.24
1107,"Contoso SLR Camera 35"" M358 Orange",7703927.3,3554032.44
1112,Fabrikam SLR Camera X147 Silver,13251138.0,4403929.6
1114,Fabrikam SLR Camera M147 Silver,7254620.28,3347801.23
1137,"Fabrikam SLR Camera 35"" X358 Orange",9493775.226,3155883.24
1139,"Fabrikam SLR Camera 35"" M358 Orange",6531181.92,3041688.6
1146,"Fabrikam Home and vacation moviemaker 1/3"" 8.5mm M200 Blue",11546407.41,5330148.99
1148,Fabrikam Budget Movie-Maker 1'' 25mm E400 Black,8628224.66,4406272.0
1171,Fabrikam Home and Vacation Moviemaker 2/3'' 17mm M103 White,11603547.7,5354610.17
1173,Fabrikam Budget Moviemaker 1/2'' 3mm E300 White,8568961.92,4382534.5
1180,Fabrikam Independent filmmaker 1'' 25mm X400 White,23193440.0,7743316.77
1182,Fabrikam Independent filmmaker 1/3'' 8.5mm X200 White,21963021.6,7325456.78
1205,Fabrikam Independent Filmmaker 1/2'' 3mm X300 Grey,21883189.6,7304779.46
1207,Fabrikam Independent Filmmaker 2/3'' 17mm X100 Grey,22006028.0,7356734.88
1212,Fabrikam Social Videographer 1'' 25mm E400 Grey,3427885.8,1769784.45
1214,Fabrikam Social Videographer 1/3'' 8.5mm E200 Grey,3071737.35,1583559.0
1237,"Fabrikam Social Videographer 1/2"" 3mm E300 Blue",3153266.44,1626603.0
1239,"Fabrikam Social Videographer 2/3"" 17mm E100 Blue",2338087.16,1208169.45
1246,Fabrikam Social Videographer 2/3'' 17mm E100 White,2534280.5,1306843.2
1248,Contoso Rechargeable Li-Ion Battery Pack E300 Black,992472.4658,512629.39
1271,Contoso Lens Cap Keeper E314 Yellow,137229.974,70665.48
1273,Contoso Lens Cap Keeper E314 Silver,135969.522,70038.9
1280,Contoso General Soft Carrying Case E318 Silver,125398.6951,64466.32
1282,Contoso Mini Battery Charger Kit E320 Red,513991.0713,265285.02
1305,Contoso Lens Adapter M450 Silver,1428775.88,659765.73
1307,Contoso Lens Adapter M450 Grey,1447897.48,667677.04
1312,Contoso Conversion Lens M550 Blue,504074.5,233695.33
1314,Contoso Conversion Lens M550 Silver,473570.5,219366.29
1316,Contoso Single-line phones E10 Black,189432.1782,97758.54
1337,Contoso Expandable1-Handset Cordless Phone System M207 Black,461041.8448,212701.36
1339,Contoso 2-Line Speakerphone M109 Black,782775.6619,361551.3
1341,Contoso Phone with Memory Dialing-2 lines E90 Black,158021.44,81355.2
1346,Contoso Lifestyles Series - Big Button Cordless phone M800 Black,480978.07,221852.02
1348,Contoso Waterproof Accessory Handset and Charging Cradle M609 Black,480383.4068,221515.49
1371,Contoso Digital Cordless Expansion Handset Phone M900 White,127389.8953,58844.43
920,SV USB Data Cable E600 Black,15625.0395,7975.68
931,SV 2GB Laptop memory E800 Silver,1082240.5,558472.68
938,SV Wireless LAN PCI Network Card Adapter E900 Black,1497089.88,768456.22
945,A. Datum Rangefinder Digital Camera X200 Black,1210842.0,403920.96
956,A. Datum Point Shoot Digital Camera M500 Black,4388911.56,2025134.1
963,A. Datum Interchangeable lens Non-SLR Digital Camera X250 Grey,1668894.96,556091.77
970,A. Datum Point n' Shoot Digital Camera M500 Grey,4375019.88,2018123.25
981,A. Datum Advanced Digital Camera M300 Pink,3950407.695,1821666.88
988,A. Datum Slim Digital Camera M180 Silver,2922421.32,1362084.78
995,A. Datum Advanced Digital Camera M300 Silver,3808853.62,1757523.68
1006,A. Datum Super-zoom Digital Camera X300 Orange,5969194.7,1984244.16
1013,A. Datum Full Frame Digital Camera X300 Orange,4579875.3,1521569.46
1020,A. Datum Super-zoom Digital Camera X300 Green,5349360.3,1781707.52
1031,A. Datum Ultra Compact Digital Camera M190 Azure,2201875.5,1020282.48
1038,A. Datum Bridge Digital Camera M300 Azure,3777346.188,1742120.55
1045,"A. Datum SLR Camera 35"" X358 Black",12832441.44,4262661.6
1056,A. Datum SLR Camera X138 Silver Grey,13538955.21,4499232.92
1063,"A. Datum SLR Camera 35"" M358 Gold",7051143.06,3252061.89
1070,A. Datum SLR Camera M141 Blue,5615953.2,2609757.72
1081,"Contoso SLR Camera 35"" X358 Silver",11856772.8,3942015.93
1088,Contoso SLR Camera X144 Silver Grey,13790961.21,4592719.06
1095,"Contoso SLR Camera 35"" M358 Gold",2118701.28,980536.28
1106,Contoso SLR Camera M146 Orange,6668536.28,3102720.24
1113,"Fabrikam SLR Camera 35"" X358 Silver",8908076.4,2960781.24
1120,Fabrikam SLR Camera X148 Silver Grey,13455570.24,4479636.72
1131,"Fabrikam SLR Camera 35"" M358 Pink",2928902.24,1357861.68
1138,Fabrikam SLR Camera M150 Orange,8292020.069,3827512.36
1145,"Fabrikam Home and Vacation Moviemaker 1/2"" 3mm M300 Orange",9912041.04,4575462.12
